year,id,problem,solution,answer_type,source,type,original_problem,original_solution,variation
1993,A1,"Consider the intersection between the horizontal line $y=b$ and the curve $y = 94x - 32x^3$ in the first quadrant. This creates two regions. The first region is bounded by the $y$-axis, the line $y=b$ and the curve; the other lies under the curve and above the line $y=b$ between their two points of intersection. Find $b$ so that the areas of the two shaded regions are equal.","Let $(b, b)$ denote the second intersection point. We wish to find $b$ so that

\[ \int_0^b \left( b - \left(94x - 32x^3 \right) \right) dx = 0. \]

This leads to $bb - 47.0b^2 + \left(8.0\right)b^4 = 0$. After substituting $b = 94b - 32b^3$ and solving, we find that $b = 1.3433492931011206$ and the result follows. The value of $b$ is $\boxed{48.700718189550415}$.",numerical,,constant,,,3
1993,A1,"Consider the intersection between the horizontal line $y=g$ and the curve $y = 60x - 49x^3$ in the first quadrant. This creates two regions. The first region is bounded by the $y$-axis, the line $y=g$ and the curve; the other lies under the curve and above the line $y=g$ between their two points of intersection. Find $g$ so that the areas of the two shaded regions are equal.","Let $(b, g)$ denote the second intersection point. We wish to find $g$ so that

\[ \int_0^b \left( g - \left(60x - 49x^3 \right) \right) dx = 0. \]

This leads to $gb - 30.0b^2 + \left(12.25\right)b^4 = 0$. After substituting $g = 60b - 49b^3$ and solving, we find that $b = 0.9173824190119211$ and the result follows. The value of $g$ is $\boxed{17.21198891213362}$.",numerical,,constant,,,4
1993,A1,"Consider the intersection between the horizontal line $y=r$ and the curve $y = 82x - 89x^3$ in the first quadrant. This creates two regions. The first region is bounded by the $y$-axis, the line $y=r$ and the curve; the other lies under the curve and above the line $y=r$ between their two points of intersection. Find $r$ so that the areas of the two shaded regions are equal.","Let $(b, r)$ denote the second intersection point. We wish to find $r$ so that

\[ \int_0^b \left( r - \left(82x - 89x^3 \right) \right) dx = 0. \]

This leads to $rb - 41.0b^2 + \left(22.25\right)b^4 = 0$. After substituting $r = 82b - 89b^3$ and solving, we find that $b = 0.8151443017973639$ and the result follows. The value of $r$ is $\boxed{18.636676194944073}$.",numerical,,constant,,,5
1993,B1,"Identify the smallest natural number (positive integer) $m$ such that for every integer $d$ with $0 < d < 1743$, there exists an integer $w$ for which satisfies the expression \[ \frac{d}{1743} < \frac{w}{m} < \frac{m+1}{1744}. \]","First, it is easily verified that

\[ \frac{d}{1743} < \frac{2d + 1}{1743 + 1744} < \frac{d + 1}{1744}, \]

so $m = 1743 + 1744 = 3487$ suffices. Now consider $d = 1742$ and suppose

\[ \frac{1742}{1743} < \frac{w}{m} < \frac{1743}{1744}. \]

Since $x/(x + 1)$ is strictly increasing for $x > 0$, we must have $w \leq m - 2$ (note: $m > 1744$). However,

\[ \frac{1742}{1743} < \frac{m - 2}{m} \]

implies $3486 < n$, so $n \geq \boxed{3487}$, completing the proof.",numerical,,constant,,,1
1993,B1,"Identify the smallest natural number (positive integer) $f$ such that for every integer $g$ with $0 < g < 2423$, there exists an integer $d$ for which satisfies the expression \[ \frac{g}{2423} < \frac{d}{f} < \frac{m+1}{2424}. \]","First, it is easily verified that

\[ \frac{g}{2423} < \frac{2g + 1}{2423 + 2424} < \frac{g + 1}{2424}, \]

so $f = 2423 + 2424 = 4847$ suffices. Now consider $g = 2422$ and suppose

\[ \frac{2422}{2423} < \frac{d}{f} < \frac{2423}{2424}. \]

Since $x/(x + 1)$ is strictly increasing for $x > 0$, we must have $d \leq f - 2$ (note: $f > 2424$). However,

\[ \frac{2422}{2423} < \frac{f - 2}{f} \]

implies $4846 < n$, so $n \geq \boxed{4847}$, completing the proof.",numerical,,constant,,,2
1993,B1,"Identify the smallest natural number (positive integer) $i$ such that for every integer $x$ with $0 < x < 2784$, there exists an integer $l$ for which satisfies the expression \[ \frac{x}{2784} < \frac{l}{i} < \frac{m+1}{2785}. \]","First, it is easily verified that

\[ \frac{x}{2784} < \frac{2x + 1}{2784 + 2785} < \frac{x + 1}{2785}, \]

so $i = 2784 + 2785 = 5569$ suffices. Now consider $x = 2783$ and suppose

\[ \frac{2783}{2784} < \frac{l}{i} < \frac{2784}{2785}. \]

Since $x/(x + 1)$ is strictly increasing for $x > 0$, we must have $l \leq i - 2$ (note: $i > 2785$). However,

\[ \frac{2783}{2784} < \frac{i - 2}{i} \]

implies $5568 < n$, so $n \geq \boxed{5569}$, completing the proof.",numerical,,constant,,,3
1993,B1,"Identify the smallest natural number (positive integer) $w$ such that for every integer $s$ with $0 < s < 1979$, there exists an integer $x$ for which satisfies the expression \[ \frac{s}{1979} < \frac{x}{w} < \frac{m+1}{1980}. \]","First, it is easily verified that

\[ \frac{s}{1979} < \frac{2s + 1}{1979 + 1980} < \frac{s + 1}{1980}, \]

so $w = 1979 + 1980 = 3959$ suffices. Now consider $s = 1978$ and suppose

\[ \frac{1978}{1979} < \frac{x}{w} < \frac{1979}{1980}. \]

Since $x/(x + 1)$ is strictly increasing for $x > 0$, we must have $x \leq w - 2$ (note: $w > 1980$). However,

\[ \frac{1978}{1979} < \frac{w - 2}{w} \]

implies $3958 < n$, so $n \geq \boxed{3959}$, completing the proof.",numerical,,constant,,,4
1993,B1,"Identify the smallest natural number (positive integer) $p$ such that for every integer $e$ with $0 < e < 1110$, there exists an integer $b$ for which satisfies the expression \[ \frac{e}{1110} < \frac{b}{p} < \frac{m+1}{1111}. \]","First, it is easily verified that

\[ \frac{e}{1110} < \frac{2e + 1}{1110 + 1111} < \frac{e + 1}{1111}, \]

so $p = 1110 + 1111 = 2221$ suffices. Now consider $e = 1109$ and suppose

\[ \frac{1109}{1110} < \frac{b}{p} < \frac{1110}{1111}. \]

Since $x/(x + 1)$ is strictly increasing for $x > 0$, we must have $b \leq p - 2$ (note: $p > 1111$). However,

\[ \frac{1109}{1110} < \frac{p - 2}{p} \]

implies $2220 < n$, so $n \geq \boxed{2221}$, completing the proof.",numerical,,constant,,,5
1993,B2,"Consider a game played with a deck of $2g$ cards, where each card is uniquely numbered from 1 to $2g$. The deck is shuffled randomly, and each of two players, $Y$ and $K$, is dealt $g$ cards. Starting with $Y$, the players take turns discarding one of their remaining cards and announcing its number. The game continues until the sum of all discarded cards becomes divisible by $2g+1$. The player who discards the final card, making the sum divisible by $2g+1$, wins the game. Assuming both players $Y$ and $K$ use optimal strategy, what is the probability that $Y$ will win?","Clearly, $Y$ cannot win on the first turn. Assume $K$ is to play, and that the total of announced numbers is $T$, and that $Y$ has cards $x_1, x_2, \dots, x_k$, and $K$ has cards $y_1, y_2, \dots, y_{k+1}$. Because the integers $T + y_1, \dots, T + y_{k+1}$ have distinct remainders upon division by $2g + 1$, at least one has a remainder other than $2g + 1 - x_1, \dots, 2g + 1 - x_k$. If $K$ discards that $y_i$, it is impossible for $Y$'s next discard to make the total divisible by $2g + 1$. Therefore, $Y$ cannot win under optimal play by $K$. The probability that $Y$ wins is \boxed{0}.",numerical,,variable,,,1
1993,B2,"Consider a game played with a deck of $2v$ cards, where each card is uniquely numbered from 1 to $2v$. The deck is shuffled randomly, and each of two players, $K$ and $O$, is dealt $v$ cards. Starting with $K$, the players take turns discarding one of their remaining cards and announcing its number. The game continues until the sum of all discarded cards becomes divisible by $2v+1$. The player who discards the final card, making the sum divisible by $2v+1$, wins the game. Assuming both players $K$ and $O$ use optimal strategy, what is the probability that $K$ will win?","Clearly, $K$ cannot win on the first turn. Assume $O$ is to play, and that the total of announced numbers is $T$, and that $K$ has cards $x_1, x_2, \dots, x_k$, and $O$ has cards $y_1, y_2, \dots, y_{k+1}$. Because the integers $T + y_1, \dots, T + y_{k+1}$ have distinct remainders upon division by $2v + 1$, at least one has a remainder other than $2v + 1 - x_1, \dots, 2v + 1 - x_k$. If $O$ discards that $y_i$, it is impossible for $K$'s next discard to make the total divisible by $2v + 1$. Therefore, $K$ cannot win under optimal play by $O$. The probability that $K$ wins is \boxed{0}.",numerical,,variable,,,2
1993,B2,"Consider a game played with a deck of $2k$ cards, where each card is uniquely numbered from 1 to $2k$. The deck is shuffled randomly, and each of two players, $B$ and $F$, is dealt $k$ cards. Starting with $B$, the players take turns discarding one of their remaining cards and announcing its number. The game continues until the sum of all discarded cards becomes divisible by $2k+1$. The player who discards the final card, making the sum divisible by $2k+1$, wins the game. Assuming both players $B$ and $F$ use optimal strategy, what is the probability that $B$ will win?","Clearly, $B$ cannot win on the first turn. Assume $F$ is to play, and that the total of announced numbers is $T$, and that $B$ has cards $x_1, x_2, \dots, x_k$, and $F$ has cards $y_1, y_2, \dots, y_{k+1}$. Because the integers $T + y_1, \dots, T + y_{k+1}$ have distinct remainders upon division by $2k + 1$, at least one has a remainder other than $2k + 1 - x_1, \dots, 2k + 1 - x_k$. If $F$ discards that $y_i$, it is impossible for $B$'s next discard to make the total divisible by $2k + 1$. Therefore, $B$ cannot win under optimal play by $F$. The probability that $B$ wins is \boxed{0}.",numerical,,variable,,,3
1993,B2,"Consider a game played with a deck of $2t$ cards, where each card is uniquely numbered from 1 to $2t$. The deck is shuffled randomly, and each of two players, $W$ and $D$, is dealt $t$ cards. Starting with $W$, the players take turns discarding one of their remaining cards and announcing its number. The game continues until the sum of all discarded cards becomes divisible by $2t+1$. The player who discards the final card, making the sum divisible by $2t+1$, wins the game. Assuming both players $W$ and $D$ use optimal strategy, what is the probability that $W$ will win?","Clearly, $W$ cannot win on the first turn. Assume $D$ is to play, and that the total of announced numbers is $T$, and that $W$ has cards $x_1, x_2, \dots, x_k$, and $D$ has cards $y_1, y_2, \dots, y_{k+1}$. Because the integers $T + y_1, \dots, T + y_{k+1}$ have distinct remainders upon division by $2t + 1$, at least one has a remainder other than $2t + 1 - x_1, \dots, 2t + 1 - x_k$. If $D$ discards that $y_i$, it is impossible for $W$'s next discard to make the total divisible by $2t + 1$. Therefore, $W$ cannot win under optimal play by $D$. The probability that $W$ wins is \boxed{0}.",numerical,,variable,,,4
1993,B2,"Consider a game played with a deck of $2n$ cards, where each card is uniquely numbered from 1 to $2n$. The deck is shuffled randomly, and each of two players, $S$ and $F$, is dealt $n$ cards. Starting with $S$, the players take turns discarding one of their remaining cards and announcing its number. The game continues until the sum of all discarded cards becomes divisible by $2n+1$. The player who discards the final card, making the sum divisible by $2n+1$, wins the game. Assuming both players $S$ and $F$ use optimal strategy, what is the probability that $S$ will win?","Clearly, $S$ cannot win on the first turn. Assume $F$ is to play, and that the total of announced numbers is $T$, and that $S$ has cards $x_1, x_2, \dots, x_k$, and $F$ has cards $y_1, y_2, \dots, y_{k+1}$. Because the integers $T + y_1, \dots, T + y_{k+1}$ have distinct remainders upon division by $2n + 1$, at least one has a remainder other than $2n + 1 - x_1, \dots, 2n + 1 - x_k$. If $F$ discards that $y_i$, it is impossible for $S$'s next discard to make the total divisible by $2n + 1$. Therefore, $S$ cannot win under optimal play by $F$. The probability that $S$ wins is \boxed{0}.",numerical,,variable,,,5
1993,B3,"Two real numbers $b$ and $x$ are chosen at random in the interval (0,1) with respect to the uniform distribution. What is the probability that the closest integer to $b/x$ is even? Express the answer in the form $r+s\pi$, where $r$ and $s$ are rational numbers.","The limit is $(5 - \pi)/4$ (that is, when $r = 5/4$, $s = -1/4$).

Note that the probability that $b/x$ is exactly half an odd integer is 0, so we may safely ignore this possibility.

For any choice of $b$, the closest integer to $b/x$ is even if either $b/x < .5$ or $2n - .5 < b/x < 2n + .5$ for some positive integer $n$.

The event $b/x < .5$, or $2b < x$, can occur only if $b < .5$. Thus its probability is

\[ \int_0^{.5} \left(1 - 2b\right) db = \frac{1}{4}. \]

For a positive integer $n$, the probability that $2n - .5 < b/x < 2n + .5$, i.e., that $2b/(4n + 1) < x < 2b/(4n - 1)$, is

\[ \int_0^1 \left( \frac{2b}{4n - 1} - \frac{2b}{4n + 1} \right) db = \frac{1}{4n - 1} - \frac{1}{4n + 1}. \]

Summing from $n = 1$ to $\infty$, we get

\[ \sum_{k=1}^{\infty} \left(-1\right)^{k+1} \frac{1}{2k + 1} = 1 - \arctan 1 = 1 - \frac{\pi}{4}. \]

The total probability then is $1/4 + 1 - \pi/4 = \boxed{(5 - \pi)/4}$.",numerical,,variable,,,1
1993,B3,"Two real numbers $v$ and $a$ are chosen at random in the interval (0,1) with respect to the uniform distribution. What is the probability that the closest integer to $v/a$ is even? Express the answer in the form $r+s\pi$, where $r$ and $s$ are rational numbers.","The limit is $(5 - \pi)/4$ (that is, when $r = 5/4$, $s = -1/4$).

Note that the probability that $v/a$ is exactly half an odd integer is 0, so we may safely ignore this possibility.

For any choice of $v$, the closest integer to $v/a$ is even if either $v/a < .5$ or $2n - .5 < v/a < 2n + .5$ for some positive integer $n$.

The event $v/a < .5$, or $2v < a$, can occur only if $v < .5$. Thus its probability is

\[ \int_0^{.5} \left(1 - 2v\right) dv = \frac{1}{4}. \]

For a positive integer $n$, the probability that $2n - .5 < v/a < 2n + .5$, i.e., that $2v/(4n + 1) < a < 2v/(4n - 1)$, is

\[ \int_0^1 \left( \frac{2v}{4n - 1} - \frac{2v}{4n + 1} \right) dv = \frac{1}{4n - 1} - \frac{1}{4n + 1}. \]

Summing from $n = 1$ to $\infty$, we get

\[ \sum_{k=1}^{\infty} \left(-1\right)^{k+1} \frac{1}{2k + 1} = 1 - \arctan 1 = 1 - \frac{\pi}{4}. \]

The total probability then is $1/4 + 1 - \pi/4 = \boxed{(5 - \pi)/4}$.",numerical,,variable,,,2
1993,B3,"Two real numbers $f$ and $v$ are chosen at random in the interval (0,1) with respect to the uniform distribution. What is the probability that the closest integer to $f/v$ is even? Express the answer in the form $r+s\pi$, where $r$ and $s$ are rational numbers.","The limit is $(5 - \pi)/4$ (that is, when $r = 5/4$, $s = -1/4$).

Note that the probability that $f/v$ is exactly half an odd integer is 0, so we may safely ignore this possibility.

For any choice of $f$, the closest integer to $f/v$ is even if either $f/v < .5$ or $2n - .5 < f/v < 2n + .5$ for some positive integer $n$.

The event $f/v < .5$, or $2f < v$, can occur only if $f < .5$. Thus its probability is

\[ \int_0^{.5} \left(1 - 2f\right) df = \frac{1}{4}. \]

For a positive integer $n$, the probability that $2n - .5 < f/v < 2n + .5$, i.e., that $2f/(4n + 1) < v < 2f/(4n - 1)$, is

\[ \int_0^1 \left( \frac{2f}{4n - 1} - \frac{2f}{4n + 1} \right) df = \frac{1}{4n - 1} - \frac{1}{4n + 1}. \]

Summing from $n = 1$ to $\infty$, we get

\[ \sum_{k=1}^{\infty} \left(-1\right)^{k+1} \frac{1}{2k + 1} = 1 - \arctan 1 = 1 - \frac{\pi}{4}. \]

The total probability then is $1/4 + 1 - \pi/4 = \boxed{(5 - \pi)/4}$.",numerical,,variable,,,3
1993,B3,"Two real numbers $w$ and $a$ are chosen at random in the interval (0,1) with respect to the uniform distribution. What is the probability that the closest integer to $w/a$ is even? Express the answer in the form $r+s\pi$, where $r$ and $s$ are rational numbers.","The limit is $(5 - \pi)/4$ (that is, when $r = 5/4$, $s = -1/4$).

Note that the probability that $w/a$ is exactly half an odd integer is 0, so we may safely ignore this possibility.

For any choice of $w$, the closest integer to $w/a$ is even if either $w/a < .5$ or $2n - .5 < w/a < 2n + .5$ for some positive integer $n$.

The event $w/a < .5$, or $2w < a$, can occur only if $w < .5$. Thus its probability is

\[ \int_0^{.5} \left(1 - 2w\right) dw = \frac{1}{4}. \]

For a positive integer $n$, the probability that $2n - .5 < w/a < 2n + .5$, i.e., that $2w/(4n + 1) < a < 2w/(4n - 1)$, is

\[ \int_0^1 \left( \frac{2w}{4n - 1} - \frac{2w}{4n + 1} \right) dw = \frac{1}{4n - 1} - \frac{1}{4n + 1}. \]

Summing from $n = 1$ to $\infty$, we get

\[ \sum_{k=1}^{\infty} \left(-1\right)^{k+1} \frac{1}{2k + 1} = 1 - \arctan 1 = 1 - \frac{\pi}{4}. \]

The total probability then is $1/4 + 1 - \pi/4 = \boxed{(5 - \pi)/4}$.",numerical,,variable,,,4
1993,B3,"Two real numbers $h$ and $r$ are chosen at random in the interval (0,1) with respect to the uniform distribution. What is the probability that the closest integer to $h/r$ is even? Express the answer in the form $r+s\pi$, where $r$ and $s$ are rational numbers.","The limit is $(5 - \pi)/4$ (that is, when $r = 5/4$, $s = -1/4$).

Note that the probability that $h/r$ is exactly half an odd integer is 0, so we may safely ignore this possibility.

For any choice of $h$, the closest integer to $h/r$ is even if either $h/r < .5$ or $2n - .5 < h/r < 2n + .5$ for some positive integer $n$.

The event $h/r < .5$, or $2h < r$, can occur only if $h < .5$. Thus its probability is

\[ \int_0^{.5} \left(1 - 2h\right) dh = \frac{1}{4}. \]

For a positive integer $n$, the probability that $2n - .5 < h/r < 2n + .5$, i.e., that $2h/(4n + 1) < r < 2h/(4n - 1)$, is

\[ \int_0^1 \left( \frac{2h}{4n - 1} - \frac{2h}{4n + 1} \right) dh = \frac{1}{4n - 1} - \frac{1}{4n + 1}. \]

Summing from $n = 1$ to $\infty$, we get

\[ \sum_{k=1}^{\infty} \left(-1\right)^{k+1} \frac{1}{2k + 1} = 1 - \arctan 1 = 1 - \frac{\pi}{4}. \]

The total probability then is $1/4 + 1 - \pi/4 = \boxed{(5 - \pi)/4}$.",numerical,,variable,,,5
1994,A2,"Find the positive number $m$ such that the area in the first quadrant bounded by the line $y = \frac{1}{88} x$, the $x$-axis, and the ellipse $\frac{1}{8649} x^2 + y^2 = 1$ is equal to the area of the region in the first quadrant bounded by the line $y = mx$, the $y$-axis, and the ellipse $\frac{1}{8649} x^2 + y^2 = 1$.","The linear transformation given by $x_1 = \frac{1}{93}x$, $y_1 = y$ transforms the region $R$ bounded by $y = \frac{1}{88}x$, the $x$-axis, and the ellipse $\frac{1}{8649}x^2 + y^2 = 1$ into the region $R'$ bounded by $y_1 = \frac{93}{88}x_1$, the $x_1$-axis, and the circle $x_1^2 + y_1^2 = 1$; it also transforms the region $S$ bounded by $y = mx$, the $y$-axis, and $\frac{1}{8649}x^2 + y^2 = 1$ into the region $S'$ bounded by $y_1 = 93mx_1$, the $y_1$-axis, and the circle. Since all areas are multiplied by the same (nonzero) factor under the transformation, $R$ and $S$ have the same area if and only if $R'$ and $S'$ have the same area. However, we can see by symmetry about the line $y_1 = x_1$ that this happens if and only if $93m = \frac{88}{93}$, that is, $m = \boxed{\frac{88}{8649}}$.",numerical,,constant,,,1
