text,subject_label,subject_conf,tactic_label,tactic_conf
"let g be a simple graph with 23 vertices; then the sum of degrees is even. moreover, a \ u = a intersection u complement .",-1,0.19442950801304446,-1,0.14285714285714288
"for all s6, if s6 in e and e subset b, then s6 in b. moreover, the gcd(x, a) can be expressed as a linear combination of x and a. hence, if k_n is connected, there exists a spanning tree of k_n.",5,0.7121917326566478,0,0.49611039488863173
"if p8 divides n and n divides 40, then p8 divides 40. moreover, the gcd(y2, w) can be expressed as a linear combination of y2 and w. also, (v union e) complement = v complement intersection e complement .",-1,0.22964674859602832,-1,0.2380908030031178
"w + u = u / w under commutativity. hence, eigenvalues of a triangular matrix are its diagonal entries. hence, expectation is linear even when variables are not independent.",-1,0.3010879071312631,-1,0.29498745578750446
the null space of a matrix equals the set of solutions to nz = 0.,-1,0.36946714767014693,-1,0.14285714285714288
there exists v6 such that p(v6) and not q(v6).,7,0.45089980632630694,5,0.7944320264248652
the null space of a matrix equals the set of solutions to mq = 0.,-1,0.36946714767014693,-1,0.14285714285714288
"if a function is differentiable at b9, it is continuous at b9.",9,0.5649521210320599,-1,0.14285714285714288
"existential instantiation introduces a fresh witness r2. therefore, if k_n is bipartite, it contains no odd cycle.",-1,0.24510332989977784,-1,0.29498745578750446
"if g is connected, there exists a spanning tree of g.",5,0.8073659347188107,-1,0.34425219580108696
"var(x) = e[x^2] - (e[x])^2. also, eigenvalues of a triangular matrix are its diagonal entries. hence, the rank-nullity theorem implies dim(ker(h)) + dim(im(f)) = dim(r^3).",1,0.5903785560425096,0,0.44715674591126325
v - z7 = z7 + v under commutativity.,-1,0.08333333333333333,-1,0.14285714285714288
"for all p in z, there exists x5 such that p = 26x5. hence, expectation is linear even when variables are not independent.",7,0.5160298776766287,5,0.6312441275232916
"for all n2, if n2 in c and c subset w, then n2 in w.",11,0.8254104687245687,0,0.42662437955753973
"a is prime implies a has no nontrivial divisors. moreover, m is prime implies m has no nontrivial divisors.",-1,0.3086335985826879,-1,0.2380908030031178
"(b union u) complement = b complement intersection u complement . also, for all u in n, there exists y such that u = 16y.",-1,0.27303167144268287,-1,0.3057931168813066
"h \ u = h intersection u complement . hence, there exists a path between any two vertices in a connected h. therefore, by the mean value theorem, there exists c in (46, 26) such that f'(c) = (f(26) - f(46)) / (26 - 46).",5,0.7619824817460763,-1,0.3822043899683382
"var(x) = e[x^2] - (e[x])^2. also, (v union e) complement = v complement intersection e complement . moreover, var(x) = e[x^2] - (e[x])^2.",7,0.49061676191760867,-1,0.14285714285714288
v is prime implies v has no nontrivial divisors.,-1,0.3086335985826879,-1,0.2380908030031178
"if z divides x9 and x9 divides 21, then z divides 21. therefore, assume standard smoothness; details are routine.",-1,0.2622082664807506,0,0.44715674591126325
"if n is invertible, then det(n) not equal 0.",10,0.40500818603642824,-1,0.2380908030031178
"let g: c^n  implies  c^n be linear; then f(s + t2) = g(s) + f(t2). hence, if c3 and p are independent, then p(c3 intersection p) = p(c3) p(p).",10,0.5594942688939264,0,0.44715674591126325
"if r divides u and u divides 11, then r divides 11. hence, if n is invertible, then det(n) not equal 0.",10,0.5661987509516296,0,0.44715674591126325
"if m3 and s are independent, then p(m3 intersection s) = p(m3) p(s).",7,0.8572778367124905,-1,0.2380908030031178
"if c divides s and s divides 47, then c divides 47.",-1,0.2622082664807506,-1,0.2380908030031178
the rank-nullity theorem implies dim(ker(f)) + dim(im(h)) = dim(r^2).,10,0.43034660717828527,-1,0.2380908030031178
"chebyshev’s inequality bounds tail probabilities via variance. also, if a series of continuous functions converges uniformly, the limit is continuous.",9,0.4820818659957905,-1,0.14285714285714288
there exists infinitely many primes greater than 39.,-1,0.2622082664807506,-1,0.34425219580108696
p is prime implies p has no nontrivial divisors.,-1,0.3086335985826879,-1,0.2380908030031178
"if n is invertible, then det(n) not equal 0. hence, by the pigeonhole principle, there exist two vertices with the same degree.",-1,0.39238888554066015,0,0.44715674591126325
"there exists a bijection between a and a under certain conditions. hence, there exists k such that p(k) and not q(k). also, let h be a simple graph with 32 vertices; then the sum of degrees is even.",-1,0.2643606286240185,5,0.7839262653573001
"if k_n is connected, there exists a spanning tree of k_n.",5,0.8073659347188107,-1,0.34425219580108696
"a \ a = a intersection a complement . hence, there exists infinitely many primes greater than 25.",-1,0.2514450221157794,-1,0.3822043899683382
let f: r^n  implies  r^n be linear; then f(s + r) = f(s) + f(r).,-1,0.22119044987784933,-1,0.2380908030031178
w is prime implies w has no nontrivial divisors.,-1,0.3086335985826879,-1,0.2380908030031178
"if p is invertible, then det(p) not equal 0.",10,0.40500818603642824,-1,0.2380908030031178
"by the mean value theorem, there exists c in (49, 25) such that f'(c) = (f(25) - f(49)) / (25 - 49). moreover, eigenvalues of a triangular matrix are its diagonal entries. moreover, there exists a such that p(a) and not q(a).",-1,0.2553610228385669,5,0.7944320264248652
"there exists w such that p(w) and not q(w). hence, w intersection (f union b) = (w intersection f) union (w intersection b).",7,0.5700373377192495,5,0.7839262653573001
"if p is invertible, then det(p) not equal 0. hence, for all a8, if p(a8) then q(a8). hence, let f: r^2  implies  r^2 be linear; then t(y + s) = t(y) + g(s).",10,0.8203965047927888,0,0.44715674591126325
"integration by parts: ∫ u dv = uv - ∫ v du. hence, let f: r^n  implies  r^n be linear; then t(c3 + p) = h(c3) + g(p).",9,0.44997645648303863,0,0.44715674591126325
the null space of a matrix equals the set of solutions to mx = 0.,1,0.8831669647050097,-1,0.14285714285714288
p3 - z = z - p3 under commutativity.,-1,0.08333333333333333,-1,0.14285714285714288
"there exists a bijection between t and t under certain conditions. also, var(x) = e[x^2] - (e[x])^2.",7,0.45089980632630694,-1,0.34425219580108696
"if a function is differentiable at a, it is continuous at a. therefore, for all n, if n in f and f subset w, then n in w.",10,0.6164347103046629,0,0.6552073577062585
"if a series of continuous functions converges uniformly, the limit is continuous. therefore, there exists p5 such that p(p5) and not q(p5).",10,0.4848037003625356,5,0.7839262653573001
"by the law of total probability, p(a) = σ p(a|b_i)p(b_i). hence, w - z = z / w under commutativity.",7,0.7893344811237564,-1,0.29498745578750446
"chebyshev’s inequality bounds tail probabilities via variance. therefore, eigenvalues of a triangular matrix are its diagonal entries.",-1,0.2745581211572156,-1,0.29498745578750446
"for all q4, if p(q4) then q(q4).",7,0.45089980632630694,-1,0.2380908030031178
"existential instantiation introduces a fresh witness c2. moreover, integration by parts: ∫ u dv = uv - ∫ v du.",-1,0.29875788909960455,-1,0.14285714285714288
"for all q in r, there exists x such that q = 1x. therefore, chebyshev’s inequality bounds tail probabilities via variance.",7,0.5160298776766287,0,0.49611039488863173
"for all x in z, there exists c such that x = 42c.",-1,0.13739297714288734,-1,0.3057931168813066
"the gcd(x, u) can be expressed as a linear combination of x and u. hence, e intersection (w union h) = (e intersection w) union (e intersection h).",-1,0.242638037027423,-1,0.29498745578750446
"the rank-nullity theorem implies dim(ker(f)) + dim(im(f)) = dim(r^2). hence, if c_n is connected, there exists a spanning tree of c_n. moreover, assume standard smoothness; details are routine.",1,0.7803196871362532,0,0.49611039488863173
consider the mapping h with unknown regularity.,-1,0.24510332989977784,-1,0.14285714285714288
"if n is invertible, then det(n) not equal 0. therefore, there exists a bijection between d and v under certain conditions.",10,0.40500818603642824,0,0.49611039488863173
t is prime implies t has no nontrivial divisors.,-1,0.3086335985826879,-1,0.2380908030031178
let g be a simple graph with 46 vertices; then the sum of degrees is even.,-1,0.24510332989977784,-1,0.14285714285714288
"for all y, if y in h and h subset g, then y in g.",11,0.8254104687245687,-1,0.2380908030031178
"for all p in n, there exists n such that p = 11n.",-1,0.13739297714288734,-1,0.3057931168813066
(d union u) complement = d complement intersection u complement .,-1,0.25127493930232064,-1,0.14285714285714288
"if a function is differentiable at s, it is continuous at s.",9,0.5649521210320599,-1,0.14285714285714288
"the rank-nullity theorem implies dim(ker(t)) + dim(im(f)) = dim(c^n). therefore, by the pigeonhole principle, there exist two vertices with the same degree.",10,0.43435074491578884,0,0.44715674591126325
there exists a bijection between t and h under certain conditions.,-1,0.13739297714288734,-1,0.34425219580108696
"p5 is prime implies p5 has no nontrivial divisors. hence, existential instantiation introduces a fresh witness t.",-1,0.3086335985826879,0,0.44715674591126325
"assume standard smoothness; details are routine. also, by the mean value theorem, there exists c in (44, 46) such that f'(c) = (f(46) - f(44)) / (46 - 44).",-1,0.13739297714288734,-1,0.34425219580108696
m is prime implies m has no nontrivial divisors.,-1,0.3086335985826879,-1,0.2380908030031178
"if k3 and t are independent, then p(k3 intersection t) = p(k3) p(t). moreover, for all d9, if p(d9) then q(d9).",7,0.8703736517429075,-1,0.2380908030031178
"the gcd(m, c) can be expressed as a linear combination of m and c. therefore, if m is invertible, then det(m) not equal 0.",10,0.5221435846338269,0,0.44715674591126325
y5 is prime implies y5 has no nontrivial divisors.,-1,0.3086335985826879,-1,0.2380908030031178
"for all x in z, there exists t such that x = 36t.",-1,0.13739297714288734,-1,0.3057931168813066
"for all s, if s in c and c subset v, then s in v.",11,0.8254104687245687,-1,0.2380908030031178
"let us fix parameters tau and gamma in (9, 25).",-1,0.08333333333333333,-1,0.14285714285714288
there exists a bijection between f and s under certain conditions.,-1,0.13739297714288734,-1,0.34425219580108696
"the derivative of a sum is the sum of derivatives. therefore, there exists infinitely many primes greater than 50. also, for all v in n, there exists c such that v = 37c.",10,0.5049807483818425,0,0.49611039488863173
there exists infinitely many primes greater than 48.,-1,0.2622082664807506,-1,0.34425219580108696
"let f: r^2  implies  r^2 be linear; then f(v3 + p) = h(v3) + t(p). hence, consider the mapping t with unknown regularity. hence, for all d in z, there exists n such that d = 41n.",-1,0.33147097578404233,0,0.49611039488863173
"chebyshev’s inequality bounds tail probabilities via variance. moreover, by the law of total probability, p(a) = σ p(a|b_i)p(b_i).",7,0.7893344811237564,-1,0.14285714285714288
consider the mapping t with unknown regularity.,-1,0.24510332989977784,-1,0.14285714285714288
"assume standard smoothness; details are routine. also, the rank-nullity theorem implies dim(ker(f)) + dim(im(g)) = dim(r^n).",10,0.43034660717828527,-1,0.2380908030031178
"for all b, if b in h and h subset f, then b in f.",11,0.8254104687245687,-1,0.2380908030031178
"if a3 divides u and u divides 29, then a3 divides 29.",-1,0.2622082664807506,-1,0.2380908030031178
"for all k7, if p(k7) then q(k7). also, eigenvalues of a triangular matrix are its diagonal entries.",-1,0.3414366665997536,0,0.42662437955753973
"for all w, if w in u and u subset s, then w in s. also, the null space of a matrix equals the set of solutions to pn = 0.",11,0.9105756812583533,-1,0.2380908030031178
"chebyshev’s inequality bounds tail probabilities via variance. hence, there exists a bijection between u and s under certain conditions.",7,0.5160298776766287,-1,0.3822043899683382
"the derivative of a sum is the sum of derivatives. also, for all y in r, there exists s2 such that y = 4s2.",-1,0.32077779383412025,-1,0.3057931168813066
"if t3 divides p and p divides 17, then t3 divides 17.",-1,0.2622082664807506,-1,0.2380908030031178
let h be a simple graph with 27 vertices; then the sum of degrees is even.,-1,0.24510332989977784,-1,0.14285714285714288
there exists a bijection between b and s under certain conditions.,-1,0.13739297714288734,-1,0.34425219580108696
r8 / b1 = b1 - r8 under commutativity.,-1,0.08333333333333333,-1,0.14285714285714288
g \ w = g intersection w complement .,-1,0.25127493930232064,-1,0.14285714285714288
"by the law of total probability, p(a) = σ p(a|b_i)p(b_i). also, there exists infinitely many primes greater than 41.",10,0.48568179182646704,-1,0.34425219580108696
